ns:base.roses.type_of_rose.roses_of_this_type	ns:base.roses.type_of_rose	ns:base.roses.roses
ns:law.inventor.us_patents	ns:law.inventor	ns:law.us_patent
ns:base.prison.prison.prison_type	ns:base.prison.prison	ns:base.prison.prison_type
ns:sports.sport.related_equipment	ns:sports.sport	ns:sports.sports_equipment
ns:base.abcbirds.project_lead.project_s_coordinated	ns:base.abcbirds.project_lead	ns:base.abcbirds.conservation_project
ns:tv.tv_program.soundtrack	ns:tv.tv_program	ns:tv.tv_soundtrack
ns:metropolitan_transit.transit_system.transit_lines	ns:metropolitan_transit.transit_system	ns:metropolitan_transit.transit_line
ns:education.department.academics_old	ns:education.department	ns:education.academic
ns:base.ports.port_authority.manages	ns:base.ports.port_authority	ns:base.ports.port_of_call
ns:visual_art.artwork.belongs_to_series	ns:visual_art.artwork	ns:visual_art.art_series
ns:user.jschell.default_domain.orator.speech_given	ns:user.jschell.default_domain.orator	ns:user.jschell.default_domain.famous_speech
ns:measurement_unit.absorbed_dose_unit.measurement_system	ns:measurement_unit.absorbed_dose_unit	ns:measurement_unit.measurement_system
ns:fictional_universe.fictional_character.places_lived	ns:fictional_universe.fictional_character	ns:fictional_universe.fictional_setting
ns:user.trondarild.default_domain.medical_sign.associated_condition	ns:user.trondarild.default_domain.medical_sign	ns:medicine.disease
ns:fictional_universe.fictional_character.employers..fictional_universe.fictional_employment_tenure.title	ns:fictional_universe.fictional_character	ns:fictional_universe.fictional_job_title
ns:base.popstra.celebrity.insult_victim..base.popstra.public_insult.victim	ns:base.popstra.celebrity	ns:base.popstra.celebrity
ns:user.juniorbonner.default_domain.capital_city.capital_of	ns:user.juniorbonner.default_domain.capital_city	ns:location.country
ns:sports.sports_award_winner.awards..sports.sports_award.season	ns:sports.sports_award_winner	ns:sports.sports_league_season
ns:aviation.airport.airlines..aviation.airline_airport_presence.cities_served	ns:aviation.airport	ns:location.citytown
ns:user.yge.default_domain.web_technologies.use_protocols	ns:user.yge.default_domain.web_technologies	ns:computer.internet_protocol
ns:astronomy.comet.meteor_shower_spawned	ns:astronomy.comet	ns:astronomy.meteor_shower
ns:base.argumentmaps.proposed_solution.supporters	ns:base.argumentmaps.proposed_solution	ns:base.argumentmaps.thinker
ns:user.mrmasterbastard.default_domain.electric_car.platform	ns:user.mrmasterbastard.default_domain.electric_car	ns:automotive.model
ns:base.contractbridge.bridge_player_partnership.partner	ns:base.contractbridge.bridge_player_partnership	ns:base.contractbridge.bridge_player
ns:base.proofsareprograms.key_contributor.contributions..base.proofsareprograms.key_contribution.contributors	ns:base.proofsareprograms.key_contributor	ns:base.proofsareprograms.key_contributor
ns:user.sandos.toys.toy.category	ns:user.sandos.toys.toy	ns:user.sandos.toys.toy_category
ns:education.academic.appointments_fellowships_etc..education.academic_post.institution	ns:education.academic	ns:education.academic_institution
ns:spaceflight.rocket_engine.manufactured_by	ns:spaceflight.rocket_engine	ns:spaceflight.rocket_engine_manufacturer
ns:base.proposedprojects.project_proposer.projects	ns:base.proposedprojects.project_proposer	ns:base.proposedprojects.proposed_project
ns:cvg.computer_videogame.gameplay_modes	ns:cvg.computer_videogame	ns:cvg.gameplay_mode
ns:celebrities.sexual_orientation.celebrities..celebrities.sexual_orientation_phase.celebrity	ns:celebrities.sexual_orientation	ns:celebrities.celebrity
ns:religion.religious_leadership_title.rank_or_role	ns:religion.religious_leadership_title	ns:religion.religious_leadership_role
ns:base.engineering1.rfid_company.company_name	ns:base.engineering1.rfid_company	ns:business.business_operation
ns:architecture.structure.address..location.mailing_address.citytown	ns:location.location	ns:location.location
ns:law.court.superior_courts	ns:law.court	ns:law.court
null
ns:music.compositional_form.compositions	ns:music.compositional_form	ns:music.composition
ns:government.government_office_or_title.office_holders..government.government_position_held.appointed_by	ns:government.government_office_or_title	ns:government.political_appointer
ns:base.sails.sailing_ship_class.handicap_rating..base.sails.sailing_handicap_rating.handicap_system	ns:base.sails.sailing_ship_class	ns:base.sails.sailing_handicap_system
ns:film.film.film_set_decoration_by	ns:film.film	ns:film.film_set_designer
ns:event.disaster.victims	ns:event.disaster	ns:event.disaster_victim
ns:base.recordingstudios.studio_album.engineer	ns:base.recordingstudios.studio_album	ns:music.engineer
ns:base.conservationaction.collaborator.database_collaboration_s	ns:base.conservationaction.collaborator	ns:base.database.database
ns:internet.api.protocols	ns:internet.api	ns:internet.protocol
ns:food.brewery_brand_of_beer.beers_produced	ns:food.brewery_brand_of_beer	ns:food.beer
ns:base.crime.type_of_law_enforcement_agency.includes_types	ns:base.crime.type_of_law_enforcement_agency	ns:base.crime.type_of_law_enforcement_agency
ns:book.publishing_company.imprints	ns:book.publishing_company	ns:book.publishing_company
ns:film.film_festival.sponsoring_organization..film.film_festival_sponsorship.sponsor	ns:film.film_festival	ns:film.film_festival_sponsor
ns:education.educational_institution.radio_station	ns:education.educational_institution	ns:education.student_radio_station
ns:base.crime.crime_accuser.accusations_made..base.crime.crime_accusation.crime	ns:base.crime.crime_accuser	ns:base.crime.crime
ns:comic_books.comic_book_series.publisher	ns:comic_books.comic_book_series	ns:comic_books.comic_book_publisher
ns:base.petbreeds.dog_breed_group.dog_breeds	ns:base.petbreeds.dog_breed_group	ns:base.petbreeds.dog_breed
ns:business.competitive_space.market_share..business.market_share.region	ns:business.competitive_space	ns:location.location
ns:base.gametheory.instance_of_game_theory_game.game_theory_game	ns:base.gametheory.instance_of_game_theory_game	ns:base.gametheory.game_theory_game
ns:architecture.structure.engineering_firm	ns:architecture.structure	ns:architecture.engineering_firm
ns:base.sanfranciscoscene.san_francisco_scene_event.drag_queen_participants	ns:base.sanfranciscoscene.san_francisco_scene_event	ns:base.sanfranciscoscene.san_francisco_draq_queen
ns:government.government_office_category.officeholders..government.government_position_held.jurisdiction_of_office	ns:government.government_office_category	ns:government.governmental_jurisdiction
ns:film.film.starring..film.performance.actor	ns:film.film	ns:film.actor
ns:base.bioventurist.product.technology_involved	ns:base.bioventurist.product	ns:base.bioventurist.technology_class
ns:base.vanhomeless.government_program.government	ns:base.vanhomeless.government_program	ns:government.governmental_jurisdiction
ns:base.tallships.maritime_museum.associated_tall_ships	ns:base.tallships.maritime_museum	ns:base.tallships.museum_ships
ns:film.film_festival.location	ns:film.film_festival	ns:location.location
ns:base.argumentmaps.idea.includes	ns:base.argumentmaps.idea	ns:base.argumentmaps.idea
ns:soccer.football_team_manager.matches..soccer.football_team_manager_match_participation.team	ns:soccer.football_team_manager	ns:soccer.football_team
ns:sports.professional_sports_team.owner_s	ns:sports.professional_sports_team	ns:sports.sports_team_owner
ns:sports.sports_position.players..sports.sports_team_roster.player	ns:sports.sports_position	ns:sports.pro_athlete
ns:base.americancomedy.comedian.comedy_genres	ns:base.americancomedy.comedian	ns:base.americancomedy.comedy_genre
ns:user.micahsaul.five_alarm_food.chili_species.chili_peppers_of_this_species	ns:user.micahsaul.five_alarm_food.chili_species	ns:user.micahsaul.five_alarm_food.chili_pepper
ns:soccer.football_player.current_team..soccer.football_roster_position.position	ns:sports.pro_athlete	ns:sports.sports_position
ns:base.x2010fifaworldcupsouthafrica.fifa_world_cup.runner_up	ns:base.x2010fifaworldcupsouthafrica.fifa_world_cup	ns:soccer.football_team
ns:aviation.aircraft_manufacturer.aircraft_models_made	ns:aviation.aircraft_manufacturer	ns:aviation.aircraft_model
ns:base.popstra.celebrity.insult_perpetrator..base.popstra.public_insult.perpetrator	ns:base.popstra.celebrity	ns:base.popstra.celebrity
ns:celebrities.celebrity.substance_abuse_problems..celebrities.substance_abuse_problem.substance	ns:celebrities.celebrity	ns:celebrities.abused_substance
ns:royalty.order_of_chivalry.recipients..royalty.chivalric_order_membership.title	ns:royalty.order_of_chivalry	ns:royalty.chivalric_title
ns:astronomy.galaxy.constellation	ns:astronomy.galaxy	ns:astronomy.constellation
ns:biology.breed_registry.recognized_breeds..biology.breed_registration.breed_group	ns:biology.breed_registry	ns:biology.breed_group
ns:base.fictionaluniverse.fictional_spacecraft_designer.spacecraft_designed	ns:base.fictionaluniverse.fictional_spacecraft_designer	ns:base.fictionaluniverse.fictional_spacecraft
ns:base.fictionaluniverse.fictional_inhabiting_character.characters_inhabited..base.fictionaluniverse.fictional_inhabitation.inhabited_character	ns:base.fictionaluniverse.fictional_inhabiting_character	ns:base.fictionaluniverse.inhabited_fictional_character
ns:medicine.drug.legal_status	ns:medicine.drug	ns:medicine.drug_legal_status
ns:base.warriors.clan_cat.apprentices	ns:base.warriors.clan_cat	ns:base.warriors.clan_cat
ns:royalty.order_of_chivalry.chivalric_rank..royalty.chivalric_rank_precedence.rank	ns:royalty.order_of_chivalry	ns:royalty.chivalric_rank
ns:conferences.conference.focus	ns:conferences.conference	ns:conferences.conference_subject
ns:user.doconnor.industry_standards.standards_body.maintains	ns:user.doconnor.industry_standards.standards_body	ns:user.doconnor.industry_standards.standard
ns:base.rally.rally.organizer	ns:base.rally.rally	ns:common.topic
ns:user.robert.roman_empire.roman_emperor.prececessor	ns:user.robert.roman_empire.roman_emperor	ns:user.robert.roman_empire.roman_emperor
ns:user.narphorium.default_domain.brand.products	ns:user.narphorium.default_domain.brand	ns:user.narphorium.default_domain.product
ns:base.bigsky.launch.site	ns:base.bigsky.launch	ns:base.bigsky.site
ns:time.day_of_year.calendar_system	ns:time.day_of_year	ns:time.calendar
ns:base.schemastaging.sumo_rank.lower_rank	ns:base.schemastaging.sumo_rank	ns:base.schemastaging.sumo_rank
ns:base.symbols.symbolized_concept.symbolized_by..base.symbols.symbolism.symbol	ns:base.symbols.symbolized_concept	ns:base.symbols.symbol
ns:measurement_unit.measurement_system.length_units	ns:measurement_unit.measurement_system	ns:measurement_unit.distance_unit
ns:base.mathematics1.mathematical_symbol.operation_s	ns:base.mathematics1.mathematical_symbol	ns:base.mathematics1.operation
ns:base.whamoworld.wham_o_toys.designer	ns:base.whamoworld.wham_o_toys	ns:people.person
ns:base.localfood.food_producing_region.seasonal_availability..base.localfood.produce_availability.produce	ns:base.localfood.food_producing_region	ns:base.localfood.produce
ns:government.government_office_or_title.office_holders..government.government_position_held.district_represented	ns:government.government_office_or_title	ns:government.political_district
ns:organization.organization_member.committees_served_on..organization.organization_committee_membership.committee	ns:organization.organization_member	ns:organization.organization_committee
ns:astronomy.planetographic_coordinate_system.celestial_object	ns:astronomy.planetographic_coordinate_system	ns:astronomy.celestial_object_with_coordinate_system
ns:base.casinos.casino_theme.casinos_in_this_theme	ns:base.casinos.casino_theme	ns:base.casinos.casino
ns:base.gambling.lottery_game.lotteries	ns:base.gambling.lottery_game	ns:base.gambling.lottery
ns:user.robert.us_congress.congressional_caucus.current_house_members	ns:user.robert.us_congress.congressional_caucus	ns:user.robert.us_congress.us_representative
ns:base.coinsdaily.coin_type.country	ns:base.coinsdaily.coin_type	ns:location.country
ns:government.political_appointer.appointees..government.government_position_held.district_represented	ns:government.political_appointer	ns:government.political_district
ns:base.references.manuscript.script	ns:base.references.manuscript	ns:language.language_writing_system
ns:location.australian_state.governors	ns:location.australian_state	ns:type.property
ns:base.athletics.athletics_medal.medal_winners..base.athletics.athletics_championships_competition_athlete_relationship.country	ns:base.athletics.athletics_medal	ns:base.athletics.athletics_country
ns:base.jewlib.judaica_owner.parent_institution	ns:base.jewlib.judaica_owner	ns:base.jewlib.parent_institution
ns:film.production_company.films	ns:film.production_company	ns:film.film
ns:tv.tv_episode_segment.performances..tv.tv_segment_performance.actor	ns:tv.tv_episode_segment	ns:tv.tv_actor
ns:base.technologyofdoing.knowledge_worker_practice.books	ns:base.technologyofdoing.knowledge_worker_practice	ns:book.book
ns:aviation.airline.focus_cities	ns:aviation.airline	ns:aviation.airport
ns:user.alexander.misc.murderer.people_murdered	ns:user.alexander.misc.murderer	ns:user.alexander.misc.murdered_person
ns:organization.organization_committee.members..organization.organization_committee_membership.member	ns:organization.organization_committee	ns:organization.organization_member
ns:event.public_speaker.speeches_or_presentations..event.speech_or_presentation.type_or_format_of_presentation	ns:event.public_speaker	ns:event.type_of_public_presentation
ns:base.argumentmaps.idea.progeny	ns:base.argumentmaps.idea	ns:base.argumentmaps.idea
ns:base.engineering1.rfid_company.location	ns:base.engineering1.rfid_company	ns:location.country
ns:base.convictsydney.convict.place_of_conviction	ns:base.convictsydney.convict	ns:location.location
ns:business.business_operation.liabilities..measurement_unit.dated_money_value.currency	ns:business.business_operation	ns:finance.currency
ns:base.events.type_of_performance.performances_of_this_type..base.events.performance.type_of_performance	ns:base.events.type_of_performance	ns:base.events.type_of_performance
ns:base.tallships.tall_ship_on_tv.tv_shows..base.tallships.tv_ship_appearance.tv_show	ns:base.tallships.tall_ship_on_tv	ns:base.tallships.tv_show_with_tall_ships
ns:location.country.currency_used	ns:location.country	ns:finance.currency
ns:fictional_universe.character_rank.characters_of_this_rank	ns:fictional_universe.character_rank	ns:fictional_universe.fictional_character
ns:base.wrestling.solo_wrestler_or_team.matches_faught..base.wrestling.professional_wrestling_match.championships_defendend	ns:base.wrestling.solo_wrestler_or_team	ns:base.wrestling.championship_title
ns:user.rcheramy.default_domain.nickname.topic	ns:user.rcheramy.default_domain.nickname	ns:common.topic
ns:biology.organism_classification.child_classifications..biology.organism_classification_placement.lower_classification	ns:biology.organism_classification	ns:biology.organism_classification
ns:user.glondish.default_domain.wheel_of_time_character.has_warder	ns:user.glondish.default_domain.wheel_of_time_character	ns:user.glondish.default_domain.wheel_of_time_character
ns:time.calendar.days_of_year	ns:time.calendar	ns:time.day_of_year
ns:finance.currency.countries_formerly_used	ns:finance.currency	ns:location.country
ns:physics.hadron.composition..physics.subatomic_particle_composition.particle	ns:physics.hadron	ns:physics.quark
ns:user.jamie.default_domain.boat.designer	ns:user.jamie.default_domain.boat	ns:boats.ship_designer
ns:fictional_universe.fictional_calendar_system.replaced_with	ns:fictional_universe.fictional_calendar_system	ns:fictional_universe.fictional_calendar_system
ns:travel.travel_destination.accommodation	ns:travel.travel_destination	ns:travel.accommodation
ns:user.robert.us_congress.us_representative.district	ns:user.robert.us_congress.us_representative	ns:user.robert.us_congress.congressional_district
ns:user.akatenev.weapons.armament.used_as_secondary	ns:user.akatenev.weapons.armament	ns:user.akatenev.weapons.armored_vehicle
ns:base.nasagcmd.gcmd_keyword1.includes_keyword_s	ns:base.nasagcmd.gcmd_keyword1	ns:base.nasagcmd.gcmd_keyword1
ns:basketball.basketball_player.team..basketball.basketball_roster_position.team	ns:sports.pro_athlete	ns:sports.sports_team
ns:base.philbsuniverse.musical_album_detailed_view.media_s	ns:base.philbsuniverse.musical_album_detailed_view	ns:base.philbsuniverse.media
ns:base.usnationalparks.us_national_park.state	ns:base.usnationalparks.us_national_park	ns:location.location
ns:user.chaswarner.default_domain.computer_program.created_by	ns:user.chaswarner.default_domain.computer_program	ns:computer.software_developer
ns:royalty.monarch.kingdom	ns:royalty.monarch	ns:royalty.kingdom
ns:biology.organism_classification.parent_classifications..biology.organism_classification_placement.higher_classification	ns:biology.organism_classification	ns:biology.organism_classification
ns:military.military_unit.place_of_origin	ns:military.military_unit	ns:military.military_unit_place_of_origin
ns:user.zeusi.default_domain.sports_series.sport_s	ns:user.zeusi.default_domain.sports_series	ns:sports.sport
ns:music.album.artist	ns:music.album	ns:music.artist
ns:user.tsegaran.random.taxonomy_subject.entry..user.tsegaran.random.taxonomy_entry.taxonomy	ns:user.tsegaran.random.taxonomy_subject	ns:user.tsegaran.random.subject_taxonomy
ns:base.humanresources.employee.currently_employed_by	ns:base.humanresources.employee	ns:base.humanresources.employer
ns:base.americancomedy.comedy_group.members..base.americancomedy.comedy_group_membership.member	ns:base.americancomedy.comedy_group	ns:base.americancomedy.comedy_group_member
ns:base.politeuri.biohacker.is_responsible_for_software	ns:base.politeuri.biohacker	ns:base.politeuri.life_science_software
ns:government.politician.election_campaigns	ns:government.politician	ns:government.election_campaign
ns:military.military_person.service..military.military_service.military_force	ns:military.military_person	ns:military.armed_force
ns:tv.tv_program_guest.appeared_on..tv.tv_guest_personal_appearance.appearance_type	ns:tv.tv_program_guest	ns:tv.non_character_role
ns:baseball.baseball_player.batting_stats..baseball.batting_statistics.team	ns:baseball.baseball_player	ns:baseball.baseball_team
ns:tv.special_tv_performance_type.segment_performances..tv.tv_segment_performance.actor	ns:tv.special_tv_performance_type	ns:tv.tv_actor
ns:base.argumentmaps.original_idea.variations_of_this_idea..base.argumentmaps.variation_of_idea.idea	ns:base.argumentmaps.original_idea	ns:base.argumentmaps.original_idea
ns:base.caveart.cave.region	ns:base.caveart.cave	ns:base.caveart.region
ns:olympics.olympic_athlete.demonstration_medals_won..olympics.olympic_demonstration_medal_honor.olympics	ns:olympics.olympic_athlete	ns:olympics.olympic_games
ns:base.skills.skilled_role.performs	ns:base.skills.skilled_role	ns:base.skills.skill
ns:tv.sequence_of_tv_episode_segments.tv_series	ns:tv.sequence_of_tv_episode_segments	ns:tv.tv_program
ns:user.szaijan.fantasy_football.position.player..user.szaijan.fantasy_football.player.nfl_team	ns:user.szaijan.fantasy_football.position	ns:american_football.football_team
ns:base.fairytales.fairy_tale_origin.fairy_tale_from_here	ns:base.fairytales.fairy_tale_origin	ns:base.fairytales.fairy_tale
ns:base.locations.continents.states_provinces_within	ns:base.locations.continents	ns:base.locations.states_and_provences
ns:comic_books.comic_book_story.letters	ns:comic_books.comic_book_story	ns:comic_books.comic_book_letterer
ns:sports.sport_country.athletes..sports.competitor_country_relationship.competitor	ns:sports.sport_country	ns:sports.tournament_event_competitor
ns:user.chaswarner.default_domain.computer_program.writes	ns:user.chaswarner.default_domain.computer_program	ns:user.chaswarner.default_domain.file_format
ns:base.architecture2.structure_destroying_event.destroyed_structure	ns:base.architecture2.structure_destroying_event	ns:base.architecture2.destroyed_structure
ns:user.hangy.default_domain.sports_team_gender.gender	ns:user.hangy.default_domain.sports_team_gender	ns:people.gender
ns:tv.tv_series_episode.director	ns:tv.tv_series_episode	ns:tv.tv_director
ns:cvg.computer_videogame.subjects	ns:cvg.computer_videogame	ns:cvg.computer_game_subject
ns:martial_arts.martial_artist.martial_arts_students	ns:martial_arts.martial_artist	ns:martial_arts.martial_artist
ns:location.statistical_region.gdp_nominal..measurement_unit.dated_money_value.currency	ns:location.statistical_region	ns:finance.currency
ns:base.engineeringdraft.manufactured_component.variation_of	ns:base.engineeringdraft.manufactured_component	ns:base.engineeringdraft.manufactured_component
ns:transportation.road.major_junctions..transportation.road_junction.road1	ns:transportation.road	ns:transportation.road
ns:biology.hybrid_parent_classification.hybrids..biology.hybrid_parentage.hybrid	ns:biology.hybrid_parent_classification	ns:biology.hybrid
ns:american_football.football_coach.coaching_history..american_football.football_historical_coach_position.team	ns:american_football.football_coach	ns:american_football.football_team
ns:user.skud.nuclear_weapons.nuclear_test_site.nuclear_test_series	ns:user.skud.nuclear_weapons.nuclear_test_site	ns:user.skud.nuclear_weapons.nuclear_test_series
ns:base.animemanga.anime_manga_franchise.sub_franchise	ns:base.animemanga.anime_manga_franchise	ns:base.animemanga.anime_manga_franchise
ns:computer.web_browser_extension.works_on_web_browser	ns:computer.web_browser_extension	ns:computer.web_browser
ns:aviation.aircraft_model.accidents	ns:aviation.aircraft_model	ns:aviation.airliner_accident
ns:library.public_library_system.central_library	ns:library.public_library_system	ns:library.public_library
ns:base.motorsports.circuit.founding_designer	ns:base.motorsports.circuit	ns:base.motorsports.racing_circuit_designer
ns:base.animemanga.manga_title.manga_publisher	ns:base.animemanga.manga_title	ns:base.animemanga.manga_publisher
ns:metropolitan_transit.transit_stop.transit_lines	ns:metropolitan_transit.transit_stop	ns:metropolitan_transit.transit_line
ns:media_common.quotation.spoken_by_character	ns:media_common.quotation	ns:fictional_universe.fictional_character
ns:spaceflight.rocket.country_of_origin	ns:spaceflight.rocket	ns:location.country
ns:business.issue.holders..business.holding.holder	ns:business.issue	ns:business.shareholder
ns:american_football.football_player.passing..american_football.player_passing_statistics.team	ns:american_football.football_player	ns:american_football.football_team
ns:user.yge.default_domain.web_technologies.metadata_model	ns:user.yge.default_domain.web_technologies	ns:user.yge.default_domain.metadata_model
ns:media_common.dedicatee.dedications..media_common.dedication.dedicated_to	ns:media_common.dedicatee	ns:media_common.dedicatee
ns:user.cheunger.sports_test.professional_athlete.career..user.cheunger.sports_test.professional_athlete_career.sport	ns:user.cheunger.sports_test.professional_athlete	ns:sports.sport
ns:film.film.language	ns:film.film	ns:language.human_language
ns:base.locations.counties_parishes_and_boroughs.coninent	ns:base.locations.counties_parishes_and_boroughs	ns:base.locations.continents
ns:base.dance.dance_company.founder	ns:base.dance.dance_company	ns:people.person
ns:computer.computer_manufacturer_brand.computer_lines	ns:computer.computer_manufacturer_brand	ns:computer.computer
ns:base.tibetanbuddhism.lineage_member.students	ns:base.tibetanbuddhism.lineage_member	ns:people.person
ns:user.narphorium.people.citizen.country	ns:user.narphorium.people.citizen	ns:location.country
ns:music.recording.canonical_version	ns:music.recording	ns:music.single
ns:base.twinnedtowns.twinned_town.twinned_with..base.twinnedtowns.town_twinning.twinned_towns	ns:base.twinnedtowns.twinned_town	ns:base.twinnedtowns.twinned_town
ns:medicine.infectious_disease.vector	ns:medicine.infectious_disease	ns:medicine.vector_of_disease
ns:olympics.olympic_participating_country.medals_won..olympics.olympic_medal_honor.olympics	ns:olympics.olympic_participating_country	ns:olympics.olympic_games
ns:base.engineering.reclaimed_land.reclaimed_from	ns:base.engineering.reclaimed_land	ns:geography.body_of_water
ns:base.crime.warrant_issuer.warrants_issued..base.crime.arrest_warrants.fugitive	ns:base.crime.warrant_issuer	ns:base.crime.fugitive
ns:user.joshuamclark.default_domain.bird_family.members	ns:user.joshuamclark.default_domain.bird_family	ns:user.joshuamclark.default_domain.bird
ns:base.americancivilwar.military_unit.conflicts_participated_in	ns:base.americancivilwar.military_unit	ns:base.americancivilwar.battle
ns:base.prison.prison_security_class.prisons	ns:base.prison.prison_security_class	ns:base.prison.prison
ns:user.chaswarner.default_domain.computer_program.reads	ns:user.chaswarner.default_domain.computer_program	ns:user.chaswarner.default_domain.file_format
ns:baseball.baseball_team.division	ns:baseball.baseball_team	ns:baseball.baseball_division
ns:radio.radio_program.episodes	ns:radio.radio_program	ns:radio.radio_program_episode
ns:boats.ship.ship_class	ns:boats.ship	ns:boats.ship_class
ns:user.skud.boats.warship.naval_engagements..user.skud.boats.naval_engagement_participation.side	ns:user.skud.boats.warship	ns:user.skud.boats.naval_combatant
ns:base.database.database_website.linked_database_s	ns:base.database.database_website	ns:base.database.database
ns:user.moonhouse.default_domain.addictive_product.addiction_causing_substance	ns:user.moonhouse.default_domain.addictive_product	ns:base.popstra.substance
ns:base.grecoromanmythology.roman_hero.greek_equivalent	ns:base.grecoromanmythology.roman_hero	ns:base.grecoromanmythology.greek_hero
ns:base.skills.skill.output	ns:base.skills.skill	ns:base.skills.skill_output
ns:base.horticulture.cultivar.female_parent	ns:base.horticulture.cultivar	ns:base.horticulture.cultivar_parent
ns:astronomy.astronomical_discovery.discovery_organization	ns:astronomy.astronomical_discovery	ns:astronomy.astronomical_survey_project_organization
ns:base.computerscience.data_structure.specializations	ns:base.computerscience.data_structure	ns:base.computerscience.data_structure
ns:base.database.spatial_database.geographic_extent	ns:base.database.spatial_database	ns:location.location
ns:spaceflight.space_program_sponsor.space_programs_sponsored	ns:spaceflight.space_program_sponsor	ns:spaceflight.space_program
ns:religion.religion.organizations	ns:religion.religion	ns:religion.religious_organization
ns:fictional_universe.fictional_object.featured_in_fictional_universe	ns:fictional_universe.fictional_object	ns:fictional_universe.fictional_universe
ns:base.conservation.protected_species.conservation_status..base.conservation.protected_species_status.in_list	ns:base.conservation.protected_species	ns:base.conservation.conservation_list
ns:education.university.departments	ns:education.university	ns:education.department
ns:base.textiles.textile.color	ns:base.textiles.textile	ns:common.topic
ns:user.rcheramy.default_domain.hockey_championship.champion	ns:user.rcheramy.default_domain.hockey_championship	ns:user.rcheramy.default_domain.hockey_team
ns:education.field_of_study.students_majoring..education.education.degree	ns:education.field_of_study	ns:education.educational_degree
ns:base.webvideo.internet_video.performances..base.webvideo.internet_video_performance.actor	ns:base.webvideo.internet_video	ns:base.webvideo.internet_video_actor
ns:language.language_writing_system.languages	ns:language.language_writing_system	ns:language.human_language
ns:base.biologydev.organism_part.part_of	ns:base.biologydev.organism_part	ns:base.biologydev.complex_organism
ns:government.governmental_jurisdiction.official_symbols..location.location_symbol_relationship.symbol	ns:government.governmental_jurisdiction	ns:location.symbol_of_administrative_division
ns:user.alexander.philosophy.philosopher.notable_ideas	ns:user.alexander.philosophy.philosopher	ns:user.alexander.philosophy.idea
ns:military.military_combatant.force_deployments..military.force_strength.combatant	ns:military.military_combatant	ns:military.military_combatant
ns:base.argumentmaps.abstract_moral_dispute.particular_instances	ns:base.argumentmaps.abstract_moral_dispute	ns:base.argumentmaps.morally_disputed_activity
ns:base.schemastaging.scholastic_library.institution	ns:base.schemastaging.scholastic_library	ns:base.schemastaging.educational_institution_extra
ns:library.public_library.address..location.mailing_address.state_province_region	ns:library.public_library	ns:location.administrative_division
ns:film.film_company_role_or_service.companies_performing_this_role_or_service..film.film_film_company_relationship.film	ns:film.film_company_role_or_service	ns:film.film
ns:government.governmental_jurisdiction.governing_officials..government.government_position_held.governmental_body	ns:government.governmental_jurisdiction	ns:government.governmental_body
ns:base.tournaments.tournament_competitor.tournaments..base.tournaments.tournament_participating_competitor.tournament	ns:base.tournaments.tournament_competitor	ns:base.tournaments.tournament
ns:user.jamslevy.plopquiz.profile.preference	ns:user.jamslevy.plopquiz.profile	ns:common.topic
ns:cvg.computer_videogame.designers	ns:cvg.computer_videogame	ns:cvg.cvg_designer
ns:basketball.basketball_division.conference	ns:basketball.basketball_division	ns:basketball.basketball_conference
ns:spaceflight.space_mission.destination	ns:spaceflight.space_mission	ns:spaceflight.mission_destination
ns:user.robert.us_congress.house_committee.minority_ranking_member	ns:user.robert.us_congress.house_committee	ns:user.robert.us_congress.us_representative
ns:cvg.cvg_designer.games_designed	ns:cvg.cvg_designer	ns:cvg.computer_videogame
ns:biology.organism.children	ns:biology.organism	ns:biology.organism
ns:user.tsturge.language.alphabet.letter	ns:user.tsturge.language.alphabet	ns:user.tsturge.language.letter
ns:user.hangy.default_domain.at_district.administrative_center	ns:user.hangy.default_domain.at_district	ns:user.hangy.default_domain.at_municipality
ns:user.jamie.default_domain.yacht_racing.yacht_skipper.regattas..user.jamie.default_domain.yacht_racing.competitor.sponsoring_club	ns:user.jamie.default_domain.yacht_racing.yacht_skipper	ns:user.jamie.default_domain.yacht_racing.yacht_club
ns:people.person.education..education.education.major_field_of_study	ns:people.person	ns:education.field_of_study
ns:base.engineeringdraft.manufactured_component.meronyms	ns:base.engineeringdraft.manufactured_component	ns:base.engineeringdraft.manufactured_component
ns:government.political_appointer.appointees..government.government_position_held.governmental_body	ns:government.political_appointer	ns:government.governmental_body
ns:book.magazine.genre	ns:book.magazine	ns:book.magazine_genre
ns:organization.role.governors..organization.organization_board_membership.organization	ns:organization.role	ns:organization.organization
ns:base.banned.banned_person.banned_from	ns:base.banned.banned_person	ns:base.banned.banned_thing
ns:organization.organization.advisors	ns:organization.organization	ns:business.company_advisor
ns:base.endofallthings.apocalyptic_scale.theorized_apocalypse	ns:base.endofallthings.apocalyptic_scale	ns:base.endofallthings.apocalypses_scientific
ns:people.ethnicity.geographic_distribution	ns:people.ethnicity	ns:location.location
ns:government.governmental_jurisdiction.governing_officials..government.government_position_held.legislative_sessions	ns:government.governmental_jurisdiction	ns:government.legislative_session
ns:user.coco.science.concepts_theories.conceptualizer	ns:user.coco.science.concepts_theories	ns:people.person
ns:people.ethnicity.languages_spoken	ns:people.ethnicity	ns:language.human_language
ns:visual_art.art_owner.artworks_owned..visual_art.artwork_owner_relationship.owner	ns:visual_art.art_owner	ns:visual_art.art_owner
